X,Y,Cluster
-6.964136,-10.817898,3.000000
-6.422180,-8.582018,3.000000
-6.817185,-10.637492,3.000000
-6.706246,-10.090654,3.000000
-6.322300,-7.633273,3.000000
-6.639902,-8.721351,3.000000
-5.258395,-8.816374,3.000000
-6.644775,-9.052174,3.000000
-5.146427,-9.791866,3.000000
-4.599910,-9.474238,3.000000
-6.222079,-8.041636,3.000000
-6.257473,-9.285597,3.000000
-6.753585,-10.061559,3.000000
-5.537322,-9.762621,3.000000
-6.741858,-7.332693,3.000000
-6.577652,-9.303800,3.000000
-7.309081,-10.100812,3.000000
-5.924948,-10.881371,3.000000
-5.870066,-7.885064,3.000000
-5.340583,-8.556203,3.000000
-5.492891,-10.766752,3.000000
-7.537344,-12.243055,3.000000
-5.628641,-9.115768,3.000000
-6.014892,-9.306231,3.000000
-6.142571,-10.136601,3.000000
-4.943104,-9.160929,3.000000
-6.497097,-9.291956,3.000000
-6.840736,-9.569377,3.000000
-6.684075,-9.945552,3.000000
-4.949360,-8.651335,3.000000
-5.472062,-9.424587,3.000000
-6.793329,-9.856512,3.000000
-4.439364,-9.023712,3.000000
-5.417965,-9.885181,3.000000
-6.769365,-7.876269,3.000000
-7.317988,-7.518781,3.000000
-6.577626,-10.266825,3.000000
-6.670076,-10.157847,3.000000
-5.780266,-10.826537,3.000000
-6.684893,-6.897101,3.000000
-7.498204,-9.725600,3.000000
-7.148836,-8.923582,3.000000
-5.072309,-8.430172,3.000000
-5.915328,-9.996641,3.000000
-5.217274,-9.639083,3.000000
-5.108514,-8.326460,3.000000
-5.603331,-9.069834,3.000000
-6.937161,-10.025492,3.000000
-5.736571,-7.379981,3.000000
-5.525080,-10.528768,3.000000
-6.446520,-9.497122,3.000000
-7.265193,-10.394463,3.000000
-6.871386,-8.553997,3.000000
-6.903835,-10.319646,3.000000
-6.391363,-11.167262,3.000000
-6.639073,-8.141239,3.000000
-8.440578,-11.044707,3.000000
-6.687854,-7.219990,3.000000
-6.491343,-7.729057,3.000000
-7.206355,-8.388979,3.000000
-6.171913,-10.069294,3.000000
-6.562116,-10.716626,3.000000
-6.154333,-9.034626,3.000000
-5.407589,-9.228337,3.000000
-5.650424,-9.422866,3.000000
-4.902415,-8.424968,3.000000
-7.085342,-8.821691,3.000000
-7.030508,-8.053145,3.000000
-5.074666,-8.486895,3.000000
-6.652351,-9.690771,3.000000
-6.743707,-10.425574,3.000000
-6.114547,-7.444977,3.000000
-8.527440,-11.317434,3.000000
-6.683789,-8.393210,3.000000
-5.580210,-10.931873,3.000000
-4.896276,-8.487718,3.000000
-6.574950,-7.743994,3.000000
-5.501198,-10.310404,3.000000
-5.639561,-7.177979,3.000000
-6.136863,-9.322107,3.000000
-6.836263,-9.633238,3.000000
-5.518393,-8.599430,3.000000
-5.404090,-9.733112,3.000000
-7.311281,-10.308754,3.000000
-5.986396,-9.817926,3.000000
-5.881847,-8.303829,3.000000
-6.039751,-9.354450,3.000000
-5.986104,-7.532982,3.000000
-8.023607,-10.142874,3.000000
-5.845208,-8.118837,3.000000
-6.507762,-8.423913,3.000000
-5.158141,-8.734508,3.000000
-6.677425,-9.133453,3.000000
-5.628561,-8.420313,3.000000
-7.158390,-10.072266,3.000000
-5.001154,-8.856538,3.000000
-6.013465,-10.679421,3.000000
-5.850844,-8.041501,3.000000
-4.508424,-10.272275,3.000000
-6.223588,-7.307516,3.000000
-5.041421,-9.169173,3.000000
-6.690952,-9.793121,3.000000
-7.513586,-9.986082,3.000000
-7.241183,-7.455998,3.000000
-7.069874,-9.958488,3.000000
-6.789401,-8.620425,3.000000
-4.472384,-10.172934,3.000000
-7.727459,-8.625811,3.000000
-6.220705,-8.031977,3.000000
-7.521097,-10.410244,3.000000
-7.282600,-8.471782,3.000000
-7.327373,-9.737620,3.000000
-5.526064,-8.740896,3.000000
-5.838521,-10.418737,3.000000
-7.370132,-7.817210,3.000000
-7.432783,-8.959834,3.000000
-6.634697,-9.916365,3.000000
-5.684425,-9.056259,3.000000
-5.991595,-8.816832,3.000000
-8.672239,-6.602794,3.000000
-5.853270,-10.871285,3.000000
-6.503703,-9.548934,3.000000
-6.379860,-9.791848,3.000000
-6.985056,-7.606358,3.000000
-6.223540,-9.189879,3.000000
-5.534550,-8.910246,3.000000
-6.284376,-11.252314,3.000000
-5.923152,-6.656666,3.000000
-6.119754,-10.735075,3.000000
-6.106413,-7.840684,3.000000
-6.175210,-9.804567,3.000000
-6.693546,-7.440927,3.000000
-7.423555,-9.000290,3.000000
-5.753159,-10.210277,3.000000
-7.808406,-8.748008,3.000000
-6.112459,-7.787904,3.000000
-7.722260,-9.119516,3.000000
-7.426813,-7.833208,3.000000
-6.206423,-9.668090,3.000000
-7.466819,-9.044559,3.000000
-7.172144,-8.986304,3.000000
-6.742250,-8.738131,3.000000
-6.334344,-10.081349,3.000000
-6.546239,-10.760609,3.000000
-5.364914,-10.001295,3.000000
-5.805923,-10.094862,3.000000
-5.824177,-8.625419,3.000000
-5.665261,-12.011753,3.000000
-6.618718,-9.231593,3.000000
-5.065727,-9.706362,3.000000
-6.106768,-9.988487,3.000000
-6.316978,-7.935420,3.000000
-5.946532,-7.880933,3.000000
-7.007290,-8.429772,3.000000
-7.267064,-10.527173,3.000000
-6.710860,-11.047753,3.000000
-4.372858,-8.548954,3.000000
-4.774730,-9.312688,3.000000
-6.201714,-10.089487,3.000000
-6.148248,-9.010002,3.000000
-6.699728,-9.406294,3.000000
-6.061254,-9.757845,3.000000
-6.439256,-10.105401,3.000000
-5.561717,-9.843677,3.000000
-6.438648,-6.553223,3.000000
-5.599794,-9.880292,3.000000
-7.666275,-10.354802,3.000000
-6.134765,-10.926148,3.000000
-5.885197,-7.407753,3.000000
-5.453048,-7.530316,3.000000
-6.100305,-8.699962,3.000000
-4.832265,-8.140040,3.000000
-6.237320,-8.341461,3.000000
-7.895385,-10.639125,3.000000
-6.430655,-9.457420,3.000000
-6.539665,-8.603964,3.000000
-5.565725,-10.587055,3.000000
-4.983778,-9.437329,3.000000
-6.712032,-8.672732,3.000000
-7.587520,-10.780422,3.000000
-5.725630,-8.176435,3.000000
-4.456841,-7.067187,3.000000
-7.345266,-7.788217,3.000000
-6.008696,-8.316577,3.000000
-5.365705,-10.086484,3.000000
-6.632118,-10.247414,3.000000
-5.775425,-8.273536,3.000000
-7.088386,-9.289703,3.000000
-6.235677,-11.509788,3.000000
-5.050568,-7.916940,3.000000
-6.051949,-8.961730,3.000000
-5.943196,-8.800950,3.000000
-6.312529,-7.683642,3.000000
-5.288311,-10.276890,3.000000
-6.886834,-10.223168,3.000000
-6.415876,-10.075225,3.000000
-8.472011,-8.654915,3.000000
-5.160985,-8.818750,3.000000
-6.551869,-11.502952,3.000000
-6.227693,-8.891131,3.000000
-7.180899,-9.195581,3.000000
-6.110600,-8.899225,3.000000
-4.883561,-8.280651,3.000000
-5.473815,-9.122922,3.000000
-6.128962,-9.466319,3.000000
-7.043976,-9.408980,3.000000
-5.930648,-8.270522,3.000000
-6.771957,-9.492332,3.000000
-5.539753,-7.437450,3.000000
-6.890806,-7.817477,3.000000
-5.604514,-10.029246,3.000000
-6.706367,-7.456809,3.000000
-7.065161,-11.066682,3.000000
-4.243524,-6.172506,3.000000
-6.679423,-7.082215,3.000000
-6.886707,-9.891587,3.000000
-5.645305,-9.514669,3.000000
-4.908888,-8.412406,3.000000
-4.585228,-10.729232,3.000000
-6.533954,-10.016424,3.000000
-6.324390,-8.303232,3.000000
-6.406440,-9.264142,3.000000
-4.374448,-10.247578,3.000000
-6.189335,-9.572200,3.000000
-6.212730,-8.522724,3.000000
-5.956337,-8.646845,3.000000
-6.860588,-8.835157,3.000000
-6.123573,-9.212716,3.000000
-8.961279,-8.202109,3.000000
-6.052060,-8.304351,3.000000
-7.321800,-7.390430,3.000000
-5.968490,-10.170913,3.000000
-7.979899,-10.463052,3.000000
-6.999372,-7.987526,3.000000
-6.022407,-9.223273,3.000000
-4.990907,-7.744872,3.000000
-5.326952,-9.212655,3.000000
-7.515648,-10.063865,3.000000
-5.170906,-8.504768,3.000000
-5.622247,-11.075542,3.000000
-5.873733,-9.771666,3.000000
-6.560673,-10.718471,3.000000
-6.132731,-8.118139,3.000000
-5.357197,-9.358140,3.000000
-6.381569,-10.760474,3.000000
-6.529750,-10.572579,3.000000
-5.924451,-11.215500,3.000000
-6.865480,-7.403587,3.000000
-5.523935,-11.362241,3.000000
-5.996981,-8.818107,3.000000
-6.787891,-10.062386,3.000000
-7.464195,-9.796590,3.000000
-6.644579,-9.156451,3.000000
-5.661318,-10.042198,3.000000
-6.503888,-9.341245,3.000000
-5.587708,-8.784677,3.000000
-5.718816,-9.036864,3.000000
-6.354693,-9.968405,3.000000
-7.240987,-10.667030,3.000000
-6.458785,-10.332554,3.000000
-6.833038,-8.689578,3.000000
-6.002541,-7.651881,3.000000
-7.431389,-11.926012,3.000000
-6.136107,-9.202623,3.000000
-4.982457,-11.004886,3.000000
-6.036409,-8.428900,3.000000
-5.847236,-6.919141,3.000000
-5.515160,-8.712699,3.000000
-5.484452,-9.234272,3.000000
-5.548696,-9.163840,3.000000
-7.038821,-8.846627,3.000000
-6.873412,-8.718769,3.000000
-7.910546,-11.120130,3.000000
-5.953111,-9.489431,3.000000
-5.945809,-10.378101,3.000000
-7.367475,-10.112211,3.000000
-5.399205,-8.312512,3.000000
-4.116400,-6.499855,3.000000
-5.851148,-9.256081,3.000000
-7.896413,-9.890045,3.000000
-7.208662,-8.915478,3.000000
-6.614936,-8.521914,3.000000
-5.474775,-9.746483,3.000000
-6.519848,-9.604486,3.000000
-8.008544,-8.861013,3.000000
-6.482392,-10.935931,3.000000
-6.127968,-10.085239,3.000000
-5.959448,-9.089851,3.000000
-6.047010,-9.134396,3.000000
-6.463418,-8.597429,3.000000
-4.726066,-10.809828,3.000000
-7.152391,-10.152498,3.000000
-6.708896,-8.348402,3.000000
-7.362332,-10.408438,3.000000
-5.598555,-8.735060,3.000000
-6.144615,-9.460241,3.000000
-7.735180,-8.520335,3.000000
-5.915450,-8.861004,3.000000
-7.047926,-9.784664,3.000000
-4.398987,-9.848406,3.000000
-7.949916,-8.273873,3.000000
-5.367302,-8.401869,3.000000
-8.368366,-8.842377,3.000000
-5.767218,-9.055375,3.000000
-7.130800,-9.282862,3.000000
-6.855918,-8.748969,3.000000
-6.754671,-9.318916,3.000000
-6.308135,-9.266565,3.000000
-7.602896,-9.030780,3.000000
-6.977677,-10.603341,3.000000
-5.668928,-9.252749,3.000000
-6.305939,-10.057935,3.000000
-5.805721,-8.923638,3.000000
-6.323021,-8.492955,3.000000
-6.302265,-7.452821,3.000000
-6.178794,-8.689304,3.000000
-6.530781,-8.691584,3.000000
-5.872221,-8.139238,3.000000
-6.198158,-8.202915,3.000000
-6.786882,-7.846565,3.000000
-5.849337,-11.084014,3.000000
-6.743115,-7.518469,3.000000
-7.956390,-9.415967,3.000000
-6.933306,-9.133096,3.000000
-6.625864,-9.571963,3.000000
-6.056960,-10.364318,3.000000
-4.520331,-9.834134,3.000000
-6.504534,-8.049725,3.000000
-6.471596,-10.149973,3.000000
-6.936033,-9.443249,3.000000
-5.406859,-8.676710,3.000000
-6.657668,-9.020723,3.000000
-6.916161,-8.502001,3.000000
-6.534358,-9.644942,3.000000
-6.235844,-8.986461,3.000000
-5.599967,-9.744365,3.000000
-7.178588,-6.957380,3.000000
-6.463734,-7.548878,3.000000
-6.152296,-8.004693,3.000000
-5.623558,-5.856466,3.000000
-6.475715,-8.460350,3.000000
-7.135097,-9.548939,3.000000
-6.392238,-8.504107,3.000000
-4.774360,-9.688106,3.000000
-5.789850,-10.687068,3.000000
-6.906121,-9.116048,3.000000
-7.227630,-5.815365,3.000000
-5.808398,-10.605464,3.000000
-6.576168,-7.468061,3.000000
-7.636206,-10.509837,3.000000
-5.618984,-8.606277,3.000000
-7.334764,-11.264728,3.000000
-6.249431,-8.101893,3.000000
-6.227060,-7.740348,3.000000
-6.672951,-9.543606,3.000000
-6.216722,-10.729998,3.000000
-6.154629,-10.139811,3.000000
-6.503827,-10.188095,3.000000
-6.077482,-9.071434,3.000000
-4.990644,-7.868286,3.000000
-6.085914,-8.668263,3.000000
-6.823397,-8.746256,3.000000
-6.918704,-9.714347,3.000000
-7.474374,-8.126456,3.000000
-4.610003,-9.640934,3.000000
-7.056745,-9.559517,3.000000
-5.529827,-9.273523,3.000000
-8.004986,-8.417620,3.000000
-6.553601,-10.010516,3.000000
-5.476949,-9.870413,3.000000
-5.576252,-8.489925,3.000000
-6.987005,-8.583882,3.000000
-6.717496,-8.806636,3.000000
-6.084594,-10.607980,3.000000
-6.229853,-9.819704,3.000000
-5.539981,-9.808248,3.000000
-7.488417,-9.248109,3.000000
-5.625994,-7.531872,3.000000
-5.007506,-10.920694,3.000000
-6.237409,-9.654962,3.000000
-6.482669,-10.266461,3.000000
-6.095528,-9.414569,3.000000
-6.199539,-9.178272,3.000000
-6.529649,-8.609234,3.000000
-6.618138,-8.716244,3.000000
-7.281925,-8.344861,3.000000
-4.019749,-9.113947,3.000000
-4.796434,-9.342134,3.000000
-5.244549,-6.921177,3.000000
-4.824141,-8.816507,3.000000
-6.288884,-9.323395,3.000000
-6.009642,-8.209748,3.000000
-5.591040,-10.241607,3.000000
-5.794574,-9.879722,3.000000
-7.090617,-10.681818,3.000000
-8.162739,-9.798977,3.000000
-6.930777,-7.905440,3.000000
-5.112132,-9.309738,3.000000
-6.994583,-8.947893,3.000000
-4.145072,-8.540824,3.000000
-6.006688,-9.943979,3.000000
-6.563654,-8.914920,3.000000
-5.483227,-9.967731,3.000000
-6.473539,-8.298327,3.000000
-6.192377,-8.198239,3.000000
-7.532608,-8.200075,3.000000
-7.575060,-9.016488,3.000000
-4.582689,-10.550885,3.000000
-6.712086,-8.983383,3.000000
-5.182814,-10.167422,3.000000
-5.430903,-8.406649,3.000000
-6.534614,-8.417933,3.000000
-5.699444,-10.810362,3.000000
-6.154506,-10.323980,3.000000
-5.525851,-9.128863,3.000000
-6.116657,-10.573857,3.000000
-5.900850,-10.250903,3.000000
-5.871185,-9.199427,3.000000
-7.869694,-9.493228,3.000000
-5.747893,-8.988457,3.000000
-6.898076,-10.106448,3.000000
-5.072171,-9.046122,3.000000
-6.786772,-8.136164,3.000000
-6.597854,-9.256548,3.000000
-5.401702,-9.739427,3.000000
-5.999464,-7.404576,3.000000
-7.300230,-10.350862,3.000000
-6.533195,-10.188787,3.000000
-6.527730,-8.619668,3.000000
-6.791954,-9.662870,3.000000
-6.180199,-10.861307,3.000000
-5.102324,-9.392650,3.000000
-6.697709,-11.031607,3.000000
-5.901944,-9.856442,3.000000
-4.221307,-7.466015,3.000000
-6.076989,-8.813530,3.000000
-6.735064,-8.907445,3.000000
-6.701417,-10.228178,3.000000
-6.469476,-7.813406,3.000000
-7.369378,-10.472276,3.000000
-7.447158,-9.939648,3.000000
-6.037223,-8.303233,3.000000
-6.373568,-9.817328,3.000000
-6.096146,-9.424826,3.000000
-4.938839,-8.325790,3.000000
-5.646140,-7.543067,3.000000
-7.079108,-7.981078,3.000000
-6.432939,-8.468438,3.000000
-6.293405,-10.754249,3.000000
-5.988613,-9.988250,3.000000
-6.790102,-9.865287,3.000000
-4.136971,-9.369506,3.000000
-6.364480,-10.020846,3.000000
-6.576954,-11.015418,3.000000
-7.262370,-8.223396,3.000000
-6.772360,-9.434000,3.000000
-5.728969,-9.664459,3.000000
-5.370675,-9.145850,3.000000
-6.406567,-10.799138,3.000000
-6.398816,-8.746167,3.000000
-4.139269,-8.604144,3.000000
-6.464493,-8.925254,3.000000
-6.276853,-7.487994,3.000000
-7.194060,-8.357015,3.000000
-7.309483,-7.990722,3.000000
-7.109735,-11.122307,3.000000
-5.610702,-9.240237,3.000000
-6.135796,-8.458020,3.000000
-6.083664,-9.561756,3.000000
-5.132992,-8.434951,3.000000
-6.186605,-9.737154,3.000000
-7.266614,-8.974783,3.000000
-7.060870,-9.613080,3.000000
-6.844502,-9.412306,3.000000
-5.267993,-6.796737,3.000000
-6.956016,-9.201237,3.000000
-6.161672,-7.893393,3.000000
-6.880995,-9.286925,3.000000
-6.889343,-9.523492,3.000000
-6.728395,-9.089837,3.000000
-5.533528,-10.381081,3.000000
-5.977308,-9.506398,3.000000
-6.586395,-7.184372,3.000000
-5.582871,-8.706446,3.000000
-6.442904,-9.284408,3.000000
-5.980014,-9.367198,3.000000
-6.287946,-8.904994,3.000000
-6.652118,-9.701058,3.000000
-6.728430,-9.541523,3.000000
-6.843030,-8.308815,3.000000
-6.331300,-7.745471,3.000000
-7.107660,-7.314805,3.000000
-6.253691,-9.543802,3.000000
-5.066311,-9.690603,3.000000
-5.544950,-9.971134,3.000000
-7.499103,-8.301358,3.000000
-7.363770,-7.836609,3.000000
-6.870811,-9.141505,3.000000
-6.395676,-9.300445,3.000000
-6.981747,-10.990499,3.000000
-5.347430,-9.319576,3.000000
-5.791200,-9.594908,3.000000
-5.211277,-7.308109,3.000000
-6.081814,-8.183192,3.000000
-7.372391,-8.561600,3.000000
-7.167385,-8.071982,3.000000
-7.217302,-10.790456,3.000000
-6.231200,-11.525056,3.000000
-7.479123,-8.244625,3.000000
-5.752805,-8.054108,3.000000
-6.548031,-9.590788,3.000000
-7.841608,-9.190830,3.000000
-6.621970,-10.935800,3.000000
-4.830508,-11.508629,3.000000
-7.053950,-7.849507,3.000000
-5.556512,-9.925150,3.000000
-6.274791,-10.350086,3.000000
-5.613040,-10.055227,3.000000
-7.177269,-7.805195,3.000000
-5.590070,-9.859125,3.000000
-5.885143,-9.764650,3.000000
-7.178989,-11.145402,3.000000
-5.960917,-9.221819,3.000000
-7.232148,-9.330234,3.000000
-6.033607,-10.584149,3.000000
-5.821741,-9.959876,3.000000
-7.451038,-9.513472,3.000000
-5.906342,-9.167384,3.000000
-6.799481,-9.933273,3.000000
-4.926977,-9.409295,3.000000
-4.657178,-10.434719,3.000000
-7.202131,-10.858695,3.000000
-5.835088,-7.224749,3.000000
-6.388126,-10.270937,3.000000
-5.644262,-10.407296,3.000000
-6.897941,-10.469481,3.000000
-7.829806,-10.366849,3.000000
-6.344579,-9.326532,3.000000
-6.348396,-6.761390,3.000000
-7.036037,-9.735555,3.000000
-5.383502,-9.443747,3.000000
-6.492601,-8.056014,3.000000
-5.918138,-8.691399,3.000000
-7.452131,-7.932710,3.000000
-7.153249,-8.018488,3.000000
-7.131789,-8.401189,3.000000
-7.969915,-7.757078,3.000000
-7.249613,-12.441448,3.000000
-5.074294,-8.834028,3.000000
-6.530984,-10.036833,3.000000
-4.204793,-8.173264,3.000000
-6.819042,-9.121815,3.000000
-5.879384,-9.587891,3.000000
-6.744787,-10.128016,3.000000
-8.030058,-10.140090,3.000000
-6.815895,-9.713698,3.000000
-6.767181,-8.267929,3.000000
-6.281223,-6.454373,3.000000
-5.804087,-8.151043,3.000000
-5.341608,-9.130047,3.000000
-5.995318,-10.087347,3.000000
-7.558636,-7.424840,3.000000
-6.178707,-9.519645,3.000000
-5.687453,-9.299313,3.000000
-5.262906,-7.593092,3.000000
-6.789665,-9.165933,3.000000
-6.734852,-9.213479,3.000000
-6.033711,-8.823515,3.000000
-5.731484,-10.086073,3.000000
-7.359498,-8.792261,3.000000
-5.904168,-8.456547,3.000000
-7.806159,-9.535761,3.000000
-7.280134,-8.309065,3.000000
-6.105554,-11.118479,3.000000
-6.976259,-8.188399,3.000000
-6.159655,-8.844864,3.000000
-5.822849,-9.932631,3.000000
-6.220224,-8.373000,3.000000
-7.165995,-8.484449,3.000000
-6.337131,-7.439532,3.000000
-6.395631,-9.717655,3.000000
-5.485356,-8.867141,3.000000
-5.570345,-7.672429,3.000000
-6.110261,-8.263036,3.000000
-5.440531,-8.764917,3.000000
-6.580892,-7.730566,3.000000
-7.211231,-8.259720,3.000000
-5.722598,-8.117708,3.000000
-6.564749,-9.788731,3.000000
-5.505415,-11.083671,3.000000
-7.061351,-9.326060,3.000000
-6.312812,-8.531753,3.000000
-6.485304,-9.499766,3.000000
-5.866098,-11.196582,3.000000
-6.661691,-8.750130,3.000000
-6.259644,-8.894454,3.000000
-7.435566,-9.756475,3.000000
-6.402320,-9.276744,3.000000
-7.324707,-9.416761,3.000000
-7.669379,-9.264861,3.000000
-5.919863,-9.659231,3.000000
-6.254829,-9.371660,3.000000
-6.674109,-7.568336,3.000000
-5.595882,-8.237158,3.000000
-5.632935,-8.114498,3.000000
-6.584244,-9.435265,3.000000
-7.020066,-9.590169,3.000000
-5.921706,-8.651845,3.000000
-5.044625,-9.381734,3.000000
-6.977713,-9.173565,3.000000
-6.813848,-7.981543,3.000000
-7.595372,-9.355309,3.000000
-5.926924,-9.377021,3.000000
-6.034545,-9.451231,3.000000
-5.047523,-9.850662,3.000000
-5.810126,-9.470804,3.000000
-4.664242,-9.539029,3.000000
-6.632970,-9.024645,3.000000
-6.569668,-8.671251,3.000000
-6.950535,-9.392821,3.000000
-4.095225,-10.652468,3.000000
-7.310973,-10.991514,3.000000
-4.204498,-10.384603,3.000000
-7.204579,-10.738631,3.000000
-6.568021,-10.303029,3.000000
-5.599403,-8.764848,3.000000
-4.884557,-8.618716,3.000000
-6.317676,-9.752037,3.000000
-5.762388,-9.121564,3.000000
-6.094958,-7.767729,3.000000
-5.526361,-9.143438,3.000000
-6.857755,-11.195061,3.000000
-6.621746,-9.910541,3.000000
-4.508765,-9.028977,3.000000
-4.698256,-10.868493,3.000000
-6.512881,-8.249204,3.000000
-6.318458,-8.829266,3.000000
-6.128011,-7.982884,3.000000
-6.405765,-9.485497,3.000000
-6.248311,-9.454635,3.000000
-5.118349,-7.824114,3.000000
-6.607254,-9.411629,3.000000
-5.497264,-9.485836,3.000000
-7.357177,-6.025133,3.000000
-6.496180,-8.688301,3.000000
-5.815091,-8.396554,3.000000
-4.965697,-10.264548,3.000000
-5.737560,-7.729619,3.000000
-6.918693,-8.367961,3.000000
-6.044590,-9.482159,3.000000
-5.826093,-8.590375,3.000000
-6.261776,-8.498168,3.000000
-7.167661,-10.144092,3.000000
-6.762685,-10.055076,3.000000
-6.339143,-9.592647,3.000000
-5.345414,-8.984853,3.000000
-5.508270,-7.313548,3.000000
-5.863259,-10.950489,3.000000
-5.178292,-10.392022,3.000000
-7.787741,-11.514620,3.000000
-6.352711,-10.943759,3.000000
-7.327273,-9.230922,3.000000
-6.780814,-8.924544,3.000000
-8.367359,-8.874808,3.000000
-6.288507,-6.465372,3.000000
-6.594012,-6.762547,3.000000
-5.809910,-8.353534,3.000000
-6.337021,-8.910553,3.000000
-7.044089,-10.069727,3.000000
-5.784164,-11.617653,3.000000
-5.608593,-9.304004,3.000000
-7.522876,-10.329751,3.000000
-6.211541,-9.100193,3.000000
-7.293919,-8.461461,3.000000
-5.579047,-9.347295,3.000000
-7.500397,-8.253840,3.000000
-6.290891,-9.391156,3.000000
-8.194434,-10.165360,3.000000
-5.650126,-8.719499,3.000000
-8.055540,-9.996417,3.000000
-6.721977,-9.375105,3.000000
-7.697940,-7.723959,3.000000
-5.971580,-9.534937,3.000000
-7.236992,-10.639715,3.000000
-4.959928,-9.446812,3.000000
-5.609029,-11.412367,3.000000
-6.204680,-8.765027,3.000000
-4.865538,-10.171971,3.000000
-6.226723,-10.637292,3.000000
-7.596837,-9.573008,3.000000
-5.260482,-10.581138,3.000000
-6.985457,-9.890962,3.000000
-5.116159,-10.244131,3.000000
-4.563976,-8.192779,3.000000
-5.876013,-9.473310,3.000000
-6.721206,-10.674825,3.000000
-5.158096,-8.892271,3.000000
-5.001687,-10.245668,3.000000
-7.221808,-9.770740,3.000000
-6.488807,-9.538505,3.000000
-7.175865,-9.008632,3.000000
-6.163846,-10.434128,3.000000
-5.380189,-9.776144,3.000000
-5.303056,-8.558961,3.000000
-7.392773,-10.250109,3.000000
-7.131618,-10.923917,3.000000
-7.164309,-10.263695,3.000000
-7.258940,-9.464966,3.000000
-6.803144,-10.287732,3.000000
-6.426842,-9.212634,3.000000
-6.860306,-7.551950,3.000000
-7.891665,-9.721147,3.000000
-6.733158,-9.289539,3.000000
-6.521876,-7.492479,3.000000
-6.431143,-7.434469,3.000000
-5.043664,-8.879258,3.000000
-6.207952,-7.886788,3.000000
-6.442126,-8.377066,3.000000
-5.053305,-9.917239,3.000000
-8.200349,-8.368098,3.000000
-6.698333,-7.712132,3.000000
-4.973090,-10.569661,3.000000
-6.219745,-9.031945,3.000000
-7.569266,-9.332103,3.000000
-7.477562,-8.008741,3.000000
-6.851686,-8.469860,3.000000
-6.309535,-7.689629,3.000000
-5.209801,-8.576507,3.000000
-5.147898,-8.247366,3.000000
-6.340677,-7.636178,3.000000
-6.684931,-8.736231,3.000000
-6.850366,-7.089110,3.000000
-7.560844,-10.211381,3.000000
-5.670999,-10.970542,3.000000
-6.349007,-8.287964,3.000000
-6.205497,-10.420367,3.000000
-7.408912,-9.395433,3.000000
-6.304468,-10.072086,3.000000
-6.190496,-8.961769,3.000000
-6.431455,-9.096193,3.000000
-8.475587,-7.997013,3.000000
-6.817496,-8.068004,3.000000
-7.706125,-8.372882,3.000000
-6.818563,-9.163289,3.000000
-7.631238,-10.462134,3.000000
-6.815319,-10.038676,3.000000
-6.689517,-9.087702,3.000000
-5.024469,-9.108636,3.000000
-8.087303,-10.239404,3.000000
-5.973839,-9.825524,3.000000
-5.385184,-8.195993,3.000000
-4.624262,-8.521520,3.000000
-8.833492,-9.353546,3.000000
-6.230352,-8.276705,3.000000
-4.709614,-9.605126,3.000000
-6.658084,-8.656133,3.000000
-6.197640,-10.192553,3.000000
-7.347610,-8.804420,3.000000
-8.342541,-9.585522,3.000000
-5.730628,-8.326701,3.000000
-6.585400,-9.693949,3.000000
-4.349524,-9.765882,3.000000
-5.862840,-10.518184,3.000000
-5.964412,-9.014821,3.000000
-6.398366,-9.754249,3.000000
-5.285452,-8.861545,3.000000
-5.776657,-8.899463,3.000000
-7.188357,-10.309843,3.000000
-6.607493,-12.220701,3.000000
-6.388644,-9.044239,3.000000
-6.858905,-9.091097,3.000000
-5.182319,-7.306400,3.000000
-6.173885,-9.490821,3.000000
-5.063587,-7.318556,3.000000
-6.412087,-8.432994,3.000000
-6.939495,-9.829734,3.000000
-7.182724,-7.629967,3.000000
-6.851051,-9.891616,3.000000
-7.403629,-8.631012,3.000000
-6.636949,-9.014803,3.000000
-5.306792,-10.212534,3.000000
-6.217229,-9.100505,3.000000
-5.654088,-8.699404,3.000000
-5.886974,-10.962102,3.000000
-6.823996,-10.304013,3.000000
-7.346941,-9.498817,3.000000
-6.514376,-9.534705,3.000000
-7.298388,-8.552159,3.000000
-5.973585,-9.457901,3.000000
-6.571415,-8.421888,3.000000
-3.813856,-9.975582,3.000000
-7.064014,-8.853581,3.000000
-4.901067,-9.328436,3.000000
-5.446030,-9.764322,3.000000
-6.593811,-9.799524,3.000000
-4.925996,-11.193062,3.000000
-6.244627,-8.643775,3.000000
-6.473494,-11.184783,3.000000
-6.271526,-8.341220,3.000000
-6.254609,-9.666989,3.000000
-5.745165,-8.455068,3.000000
-6.128756,-9.178242,3.000000
-5.460645,-9.881757,3.000000
-6.799778,-8.102574,3.000000
-7.913717,-10.057930,3.000000
-6.453990,-7.302322,3.000000
-5.621538,-10.295841,3.000000
-6.781485,-10.446776,3.000000
-5.480939,-10.154541,3.000000
-7.679066,-8.610403,3.000000
-8.352888,-10.674864,3.000000
-6.997536,-8.231317,3.000000
-6.239219,-8.667900,3.000000
-6.152892,-10.617646,3.000000
-4.988506,-9.047012,3.000000
-6.909736,-8.089664,3.000000
-5.747100,-11.229764,3.000000
-5.615308,-9.916781,3.000000
-7.481772,-9.361153,3.000000
-5.456858,-9.640675,3.000000
-6.371843,-8.561928,3.000000
-7.871322,-10.247636,3.000000
